Genre,Artist,Track Name,Full Multitrack Link,Excerpt Multitrack Link,Number of Tracks (Excerpt),Number of Tracks (Full),Full Mix Preview,Excerpt Mix Preview,Unmastered WAV,Forum Link,Podcast Link
Acoustic / Jazz / Country / Orchestral,Jesse Joy,'Nearly There',https://multitracks.cambridge-mt.com/JesseJoy_NearlyThere_Full.zip,https://multitracks.cambridge-mt.com/JesseJoy_NearlyThere.zip,7,7,https://previews.cambridge-mt.com/NearlyThere_Full_Preview.mp3,https://previews.cambridge-mt.com/NearlyThere_Preview.mp3,https://previews.cambridge-mt.com/NearlyThere_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=771,
Acoustic / Jazz / Country / Orchestral,Jesse Joy,'Release',https://multitracks.cambridge-mt.com/JesseJoy_Release_Full.zip,https://multitracks.cambridge-mt.com/JesseJoy_Release.zip,18,19,https://previews.cambridge-mt.com/Release_Full_Preview.mp3,https://previews.cambridge-mt.com/Release_Preview.mp3,https://previews.cambridge-mt.com/Release_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=801,
Acoustic / Jazz / Country / Orchestral,Joanna Ward,'Away',https://multitracks.cambridge-mt.com/JoannaWard_Away_Full.zip,,,3,https://previews.cambridge-mt.com/Away_Full_Preview.mp3,,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=383,
Acoustic / Jazz / Country / Orchestral,King's College London Baroque Orchestra,"Telemann's
'La Lyra Overture'",https://multitracks.cambridge-mt.com/KCLBaroque_TelemannLaLyra_Full.zip,,,9,https://previews.cambridge-mt.com/TelemannLaLyraOverture_Full_Preview.mp3,,https://previews.cambridge-mt.com/TelemannLaLyraOverture_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=328,
Acoustic / Jazz / Country / Orchestral,Lindy Hip Big Band,'Makin' Whoopee',https://mtkdata.cambridgemusictechnology.co.uk/MTK010/LindyHipBigBand_MakinWhoopee_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK010/LindyHipBigBand_MakinWhoopee.zip,20,20,https://previews.cambridge-mt.com/MakinWhoopee_Full_Preview.mp3,https://previews.cambridge-mt.com/MakinWhoopee_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=386,
Acoustic / Jazz / Country / Orchestral,Lindy Hip Big Band,'The Opener',https://mtkdata.cambridgemusictechnology.co.uk/MTK010/LindyHipBigBand_TheOpener_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK010/LindyHipBigBand_TheOpener.zip,19,19,https://previews.cambridge-mt.com/TheOpener_Full_Preview.mp3,https://previews.cambridge-mt.com/TheOpener_Preview.mp3,https://previews.cambridge-mt.com/TheOpener_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=322,
Acoustic / Jazz / Country / Orchestral,The Lonely Wild,'Scar',https://mtkdata.cambridgemusictechnology.co.uk/Telefunken/TheLonelyWild_Scar_Full.zip,,,9,https://previews.cambridge-mt.com/Scar_Full_Preview.mp3,,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=421,
Acoustic / Jazz / Country / Orchestral,The Long Wait,'Back Home To Blue',https://mtkdata.cambridgemusictechnology.co.uk/MTK008/TheLongWait_BackHomeToBlue_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK008/TheLongWait_BackHomeToBlue.zip,17,21,https://previews.cambridge-mt.com/BackHomeToBlue_Full_Preview.mp3,https://previews.cambridge-mt.com/BackHomeToBlue_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=278,
Acoustic / Jazz / Country / Orchestral,The Long Wait,'Dark Horses',https://mtkdata.cambridgemusictechnology.co.uk/MTK008/TheLongWait_DarkHorses_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK008/TheLongWait_DarkHorses.zip,12,18,https://previews.cambridge-mt.com/DarkHorses_Full_Preview.mp3,https://previews.cambridge-mt.com/DarkHorses_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=271,
Acoustic / Jazz / Country / Orchestral,The Long Wait,'Drag',https://mtkdata.cambridgemusictechnology.co.uk/MTK008/TheLongWait_Drag_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK008/TheLongWait_Drag.zip,16,29,https://previews.cambridge-mt.com/Drag_Full_Preview.mp3,https://previews.cambridge-mt.com/Drag_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=310,
Acoustic / Jazz / Country / Orchestral,The Long Wait,'Lookout Mountain',https://mtkdata.cambridgemusictechnology.co.uk/MTK008/TheLongWait_LookoutMountain_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK008/TheLongWait_LookoutMountain.zip,16,19,https://previews.cambridge-mt.com/LookoutMountain_Full_Preview.mp3,https://previews.cambridge-mt.com/LookoutMountain_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=292,
Acoustic / Jazz / Country / Orchestral,The Long Wait,'Santa',https://mtkdata.cambridgemusictechnology.co.uk/MTK008/TheLongWait_Santa_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK008/TheLongWait_Santa.zip,34,34,https://previews.cambridge-mt.com/Santa_Full_Preview.mp3,https://previews.cambridge-mt.com/Santa_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=374,
Acoustic / Jazz / Country / Orchestral,Lorenzo Price,'Changing Things (Dorian's Song)',https://mtkdata.cambridgemusictechnology.co.uk/MTK015/LorenzoPrice_ChangingThings_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK015/LorenzoPrice_ChangingThings.zip,15,16,https://previews.cambridge-mt.com/ChangingThings_Full_Preview.mp3,https://previews.cambridge-mt.com/ChangingThings_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=410,
Acoustic / Jazz / Country / Orchestral,Masé Jara,'Petit Abisme',https://multitracks.cambridge-mt.com/MaseJara_PetitAbisme_Full.zip,https://multitracks.cambridge-mt.com/MaseJara_PetitAbisme.zip,10,10,https://previews.cambridge-mt.com/PetitAbisme_Full_Preview.mp3,https://previews.cambridge-mt.com/PetitAbisme_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=895,
Acoustic / Jazz / Country / Orchestral,Maurizio Pagnutti Sextet,'All The Gin Is Gone',https://mtkdata.cambridgemusictechnology.co.uk/MTK012/MaurizioPagnuttiSextet_AllTheGinIsGone_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK012/MaurizioPagnuttiSextet_AllTheGinIsGone.zip,16,16,https://previews.cambridge-mt.com/AllTheGinIsGone_Full_Preview.mp3,https://previews.cambridge-mt.com/AllTheGinIsGone_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=357,
Acoustic / Jazz / Country / Orchestral,Maurizio Pagnutti Sextet,'Bess',https://mtkdata.cambridgemusictechnology.co.uk/MTK012/MaurizioPagnuttiSextet_Bess_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK012/MaurizioPagnuttiSextet_Bess.zip,16,16,https://previews.cambridge-mt.com/Bess_Full_Preview.mp3,https://previews.cambridge-mt.com/Bess_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=375,
Acoustic / Jazz / Country / Orchestral,Mikaela Davis & Southern Star,'Cinderella',https://multitracks.cambridge-mt.com/MikaelaDavisAndSouthernStar_Cinderella_Full.zip,,,24,https://previews.cambridge-mt.com/Cinderella_Full_Preview.mp3,,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=973,
Acoustic / Jazz / Country / Orchestral,Mikaela Davis & Southern Star,'Home In The Country',https://multitracks.cambridge-mt.com/MikaelaDavis_HomeInTheCountry_Full.zip,,,23,https://previews.cambridge-mt.com/HomeInTheCountry_Full_Preview.mp3,,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=944,
Acoustic / Jazz / Country / Orchestral,Mike Skalandunas,'Sun Drenched',https://mtkdata.cambridgemusictechnology.co.uk/MTK003/MikeSkalandunas_SunDrenched_Full.zip,,,19,https://previews.cambridge-mt.com/SunDrenched_Full_Preview.mp3,,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=22,
Acoustic / Jazz / Country / Orchestral,Mipso,'Wallpaper Baby',https://multitracks.cambridge-mt.com/Mipso_WallpaperBaby_Full.zip,,,11,https://previews.cambridge-mt.com/WallpaperBaby_Full_Preview.mp3,,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=974,
Acoustic / Jazz / Country / Orchestral,Mirroman,'Fever',https://mtkdata.cambridgemusictechnology.co.uk/MTK016/Mirroman_Fever_Full.zip,,,3,https://previews.cambridge-mt.com/Fever_Full_Preview.mp3,,https://previews.cambridge-mt.com/Fever_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=439,
Acoustic / Jazz / Country / Orchestral,Nicki Bluhm & The Gramblers,'Go Go Go',https://mtkdata.cambridgemusictechnology.co.uk/Telefunken/NickiBluhmAndTheGramblers_GoGoGo_Full.zip,,,19,https://previews.cambridge-mt.com/GoGoGo_Full_Preview.mp3,,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=325,
Acoustic / Jazz / Country / Orchestral,Nikola Stajic feat. Vlasis Kostas,'Nalim',https://mtkdata.cambridgemusictechnology.co.uk/Telefunken/NikolaStajicFtVlasisKostas_Nalim_Full.zip,,,4,https://previews.cambridge-mt.com/Nalim_Full_Preview.mp3,,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=496,
Acoustic / Jazz / Country / Orchestral,Öjebokören,'That's Entertainment',https://multitracks.cambridge-mt.com/Ojebokoren_ThatsEntertainment_Full.zip,https://multitracks.cambridge-mt.com/Ojebokoren_ThatsEntertainment.zip,7,7,https://previews.cambridge-mt.com/ThatsEntertainment_Full_Preview.mp3,https://previews.cambridge-mt.com/ThatsEntertainment_Preview.mp3,https://previews.cambridge-mt.com/ThatsEntertainment_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=334,
Acoustic / Jazz / Country / Orchestral,Pawel Maciwoda,'1 Of The First',https://multitracks.cambridge-mt.com/PawelMaciwoda_1OfTheFirst_Full.zip,https://multitracks.cambridge-mt.com/PawelMaciwoda_1OfTheFirst.zip,20,30,https://previews.cambridge-mt.com/1OfTheFirst_Full_Preview.mp3,https://previews.cambridge-mt.com/1OfTheFirst_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=763,
Acoustic / Jazz / Country / Orchestral,People Like Us,'Paddy Fahy’s Jig/Na Ceannabháin Bhána',https://multitracks.cambridge-mt.com/PeopleLikeUs_PaddyFahysJig_Full.zip,,,22,https://previews.cambridge-mt.com/PaddyFahysJig_Full_Preview.mp3,,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=975,
Acoustic / Jazz / Country / Orchestral,Pretty Saro,'Carolina In The Pines',https://mtkdata.cambridgemusictechnology.co.uk/Telefunken/PrettySaro_CarolinaInThePines_Full.zip,,,6,https://previews.cambridge-mt.com/CarolinaInThePines_Full_Preview.mp3,,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=508,
Acoustic / Jazz / Country / Orchestral,Primakova,'The Glass',https://multitracks.cambridge-mt.com/Primakova_TheGlass_Full.zip,https://multitracks.cambridge-mt.com/Primakova_TheGlass.zip,21,24,https://previews.cambridge-mt.com/TheGlass_Full_Preview.mp3,https://previews.cambridge-mt.com/TheGlass_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=338,
Acoustic / Jazz / Country / Orchestral,Rod Alexander,"Pachebel's
'Canon'",https://mtkdata.cambridgemusictechnology.co.uk/MTK019/RodAlexander_Canon_Full.zip,,,2,https://previews.cambridge-mt.com/Canon_Full_Preview.mp3,,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=515,
Acoustic / Jazz / Country / Orchestral,Rod Alexander,'Tears In The Rain',https://mtkdata.cambridgemusictechnology.co.uk/MTK008/RodAlexander_TearsInTheRain_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK008/RodAlexander_TearsInTheRain.zip,10,14,https://previews.cambridge-mt.com/TearsInTheRain_Full_Preview.mp3,https://previews.cambridge-mt.com/TearsInTheRain_Preview.mp3,https://previews.cambridge-mt.com/TearsInTheRain_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=254,
Acoustic / Jazz / Country / Orchestral,Rovers Ahead,'It's In These Times',https://multitracks.cambridge-mt.com/RoversAhead_ItsInTheseTimes_Full.zip,https://multitracks.cambridge-mt.com/RoversAhead_ItsInTheseTimes.zip,39,41,https://previews.cambridge-mt.com/ItsInTheseTimes_Full_Preview.mp3,https://previews.cambridge-mt.com/ItsInTheseTimes_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=342,
Acoustic / Jazz / Country / Orchestral,Santi Vega,'Ying Yang',https://mtkdata.cambridgemusictechnology.co.uk/MTK003/MR1207_SantiVega_Full.zip,,,1,https://previews.cambridge-mt.com/1207_Remix.mp3,,https://previews.cambridge-mt.com/YingYang_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=159,
Acoustic / Jazz / Country / Orchestral,Selwyn Jazz,"Bill Ashton's
'Much Too Much'",https://mtkdata.cambridgemusictechnology.co.uk/MTK005/SelwynJazz_MuchTooMuch_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK005/SelwynJazz_MuchTooMuch.zip,15,15,https://previews.cambridge-mt.com/MuchTooMuch_Full_Preview.mp3,https://previews.cambridge-mt.com/MuchTooMuch_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=179,
Acoustic / Jazz / Country / Orchestral,Simon Lyn,'Copper',https://mtkdata.cambridgemusictechnology.co.uk/MTK007/SimonLyn_Copper_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK007/SimonLyn_Copper.zip,24,26,https://previews.cambridge-mt.com/Copper_Full_Preview.mp3,https://previews.cambridge-mt.com/Copper_Preview.mp3,https://previews.cambridge-mt.com/Copper_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=233,
Acoustic / Jazz / Country / Orchestral,Spektakulatius,'Christmas Blues',https://mtkdata.cambridgemusictechnology.co.uk/MTK009/Spektakulatius_ChristmasBlues_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK009/Spektakulatius_ChristmasBlues.zip,11,11,https://previews.cambridge-mt.com/ChristmasBlues_Full_Preview.mp3,https://previews.cambridge-mt.com/ChristmasBlues_Preview.mp3,https://previews.cambridge-mt.com/ChristmasBlues_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=274,
Acoustic / Jazz / Country / Orchestral,Spektakulatius,'Jeden Winter',https://mtkdata.cambridgemusictechnology.co.uk/MTK009/Spektakulatius_JedenWinter_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK009/Spektakulatius_JedenWinter.zip,8,9,https://previews.cambridge-mt.com/JedenWinter_Full_Preview.mp3,https://previews.cambridge-mt.com/JedenWinter_Preview.mp3,https://previews.cambridge-mt.com/JedenWinter_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=326,
Acoustic / Jazz / Country / Orchestral,Spektakulatius,'What Child Is This',https://mtkdata.cambridgemusictechnology.co.uk/MTK009/Spektakulatius_WhatChildIsThis_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK009/Spektakulatius_WhatChildIsThis.zip,16,16,https://previews.cambridge-mt.com/WhatChildIsThis_Full_Preview.mp3,https://previews.cambridge-mt.com/WhatChildIsThis_Preview.mp3,https://previews.cambridge-mt.com/WhatChildIsThis_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=272,
Acoustic / Jazz / Country / Orchestral,Spektakulatius,'Is You Is Or Is You Ain't',https://mtkdata.cambridgemusictechnology.co.uk/MTK009/Spektakulatius_IsYouIsOrIsYouAint_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK009/Spektakulatius_IsYouIsOrIsYouAint.zip,10,10,https://previews.cambridge-mt.com/IsYouIsOrIsYouAint_Full_Preview.mp3,https://previews.cambridge-mt.com/IsYouIsOrIsYouAint_Preview.mp3,https://previews.cambridge-mt.com/IsYouIsOrIsYouAint_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=315,
Acoustic / Jazz / Country / Orchestral,Spektakulatius,'Our Love Is Here To Stay',https://mtkdata.cambridgemusictechnology.co.uk/MTK009/Spektakulatius_OurLoveIsHereToStay_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK009/Spektakulatius_OurLoveIsHereToStay.zip,10,10,https://previews.cambridge-mt.com/OurLoveIsHereToStay_Full_Preview.mp3,https://previews.cambridge-mt.com/OurLoveIsHereToStay_Preview.mp3,https://previews.cambridge-mt.com/OurLoveIsHereToStay_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=313,
Acoustic / Jazz / Country / Orchestral,Spektakulatius,'Wayfaring Stranger',https://mtkdata.cambridgemusictechnology.co.uk/MTK009/Spektakulatius_WayfaringStranger_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK009/Spektakulatius_WayfaringStranger.zip,9,9,https://previews.cambridge-mt.com/WayfaringStranger_Full_Preview.mp3,https://previews.cambridge-mt.com/WayfaringStranger_Preview.mp3,https://previews.cambridge-mt.com/WayfaringStranger_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=311,
Acoustic / Jazz / Country / Orchestral,Swing Bazar,'Fleche D'Or',https://mtkdata.cambridgemusictechnology.co.uk/MTK012/SwingBazar_FlecheDOr_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK012/SwingBazar_FlecheDOr.zip,7,8,https://previews.cambridge-mt.com/FlecheDOr_Full_Preview.mp3,https://previews.cambridge-mt.com/FlecheDOr_Preview.mp3,https://previews.cambridge-mt.com/FlecheDOr_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=381,
Acoustic / Jazz / Country / Orchestral,Timo Carlier,'The Road Ahead',https://mtkdata.cambridgemusictechnology.co.uk/MTK002/MR0904_TimoCarlier_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK002/MR0904_TimoCarlier.zip,7,9,https://previews.cambridge-mt.com/0904_Remix.mp3,https://previews.cambridge-mt.com/0904_Preview.mp3,https://previews.cambridge-mt.com/TheRoadAhead_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=27,
Acoustic / Jazz / Country / Orchestral,Tom McKenzie,'Directions',https://mtkdata.cambridgemusictechnology.co.uk/MTK006/MR1304_TomMcKenzie_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK006/MR1304_TomMcKenzie.zip,26,31,https://previews.cambridge-mt.com/1304_Remix.mp3,https://previews.cambridge-mt.com/1304_Preview.mp3,https://previews.cambridge-mt.com/Directions_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=198,
Acoustic / Jazz / Country / Orchestral,Uncle Dad,'Who I Am',https://mtkdata.cambridgemusictechnology.co.uk/Telefunken/UncleDad_WhoIAm_Full.zip,,,32,https://previews.cambridge-mt.com/WhoIAm_Full_Preview.mp3,,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=28,
Acoustic / Jazz / Country / Orchestral,U T Gandhi,'Arto',https://mtkdata.cambridgemusictechnology.co.uk/MTK013/UTGandhi_Arto_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK013/UTGandhi_Arto.zip,11,11,https://previews.cambridge-mt.com/Arto_Full_Preview.mp3,https://previews.cambridge-mt.com/Arto_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=371,
Acoustic / Jazz / Country / Orchestral,Will Knox,'Cog In The Machine',http://puremix.net/video/othering/events/gearfest-2011-tracking-1-6-bass-drum.html,,,13,https://previews.cambridge-mt.com/CogInTheMachine_Full_Preview.mp3,,https://previews.cambridge-mt.com/CogInTheMachine_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=29,
Acoustic / Jazz / Country / Orchestral,Wolf's Head & Vixen Morris Band,'Lament',https://mtkdata.cambridgemusictechnology.co.uk/MTK001/MR1108_WolfsHeadAndVixen_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK001/MR1108_WolfsHeadAndVixen.zip,12,12,https://previews.cambridge-mt.com/1108_Remix.mp3,https://previews.cambridge-mt.com/1108_Preview.mp3,https://previews.cambridge-mt.com/Lament_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=30,
Acoustic / Jazz / Country / Orchestral,Woven Hollow,'Tell Me Nice',https://mtkdata.cambridgemusictechnology.co.uk/MTK019/WovenHollow_TellMeNice_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK019/WovenHollow_TellMeNice.zip,13,18,https://previews.cambridge-mt.com/TellMeNice_Full_Preview.mp3,https://previews.cambridge-mt.com/TellMeNice_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=526,
Acoustic / Jazz / Country / Orchestral,Zwiepack,'Air',https://mtkdata.cambridgemusictechnology.co.uk/MTK011/Zwiepack_Air_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK011/Zwiepack_Air.zip,8,8,https://previews.cambridge-mt.com/Air_Full_Preview.mp3,https://previews.cambridge-mt.com/Air_Preview.mp3,https://previews.cambridge-mt.com/Air_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=340,
Acoustic / Jazz / Country / Orchestral,Zwiepack,'Summertime',https://mtkdata.cambridgemusictechnology.co.uk/MTK011/Zwiepack_Summertime_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK011/Zwiepack_Summertime.zip,10,10,https://previews.cambridge-mt.com/Summertime_Full_Preview.mp3,https://previews.cambridge-mt.com/Summertime_Preview.mp3,https://previews.cambridge-mt.com/Summertime_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=332,
Electronica / Dance / Experimental,Albert Kader,'Ubiquitous',https://mtkdata.cambridgemusictechnology.co.uk/MTK012/AlbertKader_Ubiquitous_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK012/AlbertKader_Ubiquitous.zip,11,11,https://previews.cambridge-mt.com/Ubiquitous_Full_Preview.mp3,https://previews.cambridge-mt.com/Ubiquitous_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=361,
Electronica / Dance / Experimental,Albert Kader,'Whiptails',https://mtkdata.cambridgemusictechnology.co.uk/MTK012/AlbertKader_Whiptails_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK012/AlbertKader_Whiptails.zip,12,15,https://previews.cambridge-mt.com/Whiptails_Full_Preview.mp3,https://previews.cambridge-mt.com/Whiptails_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=368,
Electronica / Dance / Experimental,AM Contra,'Heart Peripheral',https://mtkdata.cambridgemusictechnology.co.uk/MTK003/AMContra_HeartPeripheral_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK003/AMContra_HeartPeripheral.zip,24,32,https://previews.cambridge-mt.com/HeartPeripheral_Full_Preview.mp3,https://previews.cambridge-mt.com/HeartPeripheral_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=34,
